,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
27,Jaren Jackson Jr.,MEM,6.9,14.7,4.4,5.5,2.1,20.2,6.3,2.0,1.0,2.2,2.1
28,Trey Murphy III,NO,8.3,17.9,3.2,3.6,3.0,22.8,6.0,3.8,1.2,0.4,2.0
29,Anthony Davis,DAL,7.9,15.2,3.8,4.9,1.0,20.5,11.1,2.1,1.0,2.0,1.8
30,Mikal Bridges,NY,6.2,12.0,1.4,1.7,2.2,16.1,4.7,4.2,1.8,0.7,1.7
31,Josh Giddey,CHI,6.9,14.7,3.4,4.2,2.1,19.3,9.1,8.6,1.0,0.3,3.3
32,Alexandre Sarr,WAS,7.0,13.8,1.9,2.8,1.1,17.0,9.0,2.7,0.8,2.5,2.0
33,Evan Mobley,CLE,6.4,12.0,2.8,3.8,1.1,16.7,8.7,3.4,0.9,2.0,2.0
34,Michael Porter Jr.,BKN,9.0,18.2,3.2,3.7,3.5,24.7,7.3,3.6,0.6,0.2,2.7
35,De'Aaron Fox,SA,8.7,18.7,4.2,5.2,2.3,23.9,4.6,5.9,1.6,0.4,2.7
36,Norman Powell,MIA,7.3,15.3,4.7,5.5,3.2,22.5,3.7,2.4,1.4,0.3,1.9
37,Deni Avdija,POR,7.5,16.0,7.5,9.5,2.1,24.6,7.2,6.8,1.0,0.5,3.4
38,Kel'el Ware,MIA,5.0,9.0,1.9,2.3,1.2,13.1,10.2,1.1,1.0,1.2,1.1
39,Kevin Porter Jr.,MIL,5.9,13.1,3.2,3.8,2.0,17.0,5.2,7.0,1.7,0.4,3.6
40,Ivica Zubac,LAC,7.3,11.3,2.0,2.8,0.0,16.6,11.1,2.1,0.5,1.2,1.4
41,Jalen Williams,OKC,7.3,15.8,3.0,3.6,1.3,18.9,5.6,5.6,1.6,0.6,2.2
42,Kon Knueppel,CHA,6.3,13.0,3.1,3.6,3.0,18.6,5.8,3.5,0.9,0.4,1.6
43,Amen Thompson,HOU,7.3,14.0,3.3,4.2,0.5,18.4,7.3,5.4,1.2,0.7,2.5
44,Onyeka Okongwu,ATL,6.5,13.3,2.5,3.2,2.1,17.7,8.2,2.7,1.0,1.1,2.0
45,DeMar DeRozan,SAC,6.4,13.1,4.4,4.9,1.0,18.2,3.9,4.3,1.4,0.3,1.2
46,Trae Young,ATL,7.1,16.7,6.2,7.1,2.6,23.0,2.8,9.8,1.0,0.2,4.3
47,Domantas Sabonis,SAC,6.8,12.5,2.9,3.9,0.9,17.3,13.3,5.3,0.9,0.5,2.9
48,Julius Randle,MIN,6.9,14.1,4.9,6.2,1.6,20.2,7.9,6.3,1.2,0.2,2.8
49,Payton Pritchard,BOS,6.5,14.0,2.4,2.8,3.1,18.4,4.8,5.9,1.0,0.2,1.7
50,Joel Embiid,PHI,7.1,15.8,7.4,8.7,1.2,22.7,7.5,3.8,0.6,1.2,3.1
51,Franz Wagner,ORL,8.4,17.8,4.3,5.0,1.6,22.6,5.7,4.5,1.2,0.4,2.2
52,Cooper Flagg,DAL,7.4,15.0,4.0,5.0,1.0,19.7,6.7,4.2,1.1,0.9,2.3
53,Tyler Herro,MIA,7.9,17.1,3.1,3.6,3.1,22.0,5.0,5.0,0.8,0.2,2.4
54,Desmond Bane,ORL,6.8,15.0,3.6,3.9,1.9,19.2,4.8,4.3,0.9,0.4,2.3
55,Jalen Duren,DET,7.0,11.2,3.0,4.2,0.0,17.0,10.4,1.6,1.0,1.0,2.3
56,Josh Hart,NY,5.0,10.0,1.4,1.7,1.4,12.8,8.3,4.7,1.4,0.3,2.1
57,Zach Edey,MEM,5.8,9.3,1.6,2.1,0.1,13.2,11.1,1.2,0.4,1.8,2.4
58,Immanuel Quickley,TOR,6.4,13.7,2.0,2.5,2.9,17.8,4.2,6.7,1.1,0.1,2.0
59,Kristaps Porzingis,ATL,6.4,12.9,3.7,4.5,2.1,18.5,6.4,2.0,0.7,1.4,1.7
60,Coby White,CHI,6.5,14.5,4.6,5.4,3.0,20.7,3.9,4.6,1.0,0.2,2.1
61,Collin Gillespie,PHO,5.4,11.8,1.1,1.4,3.2,15.1,4.1,5.4,1.5,0.2,1.3
62,Jalen Suggs,ORL,5.4,11.5,2.0,2.5,2.2,15.1,3.5,3.4,1.8,0.8,2.2
63,LaMelo Ball,CHA,7.0,17.8,3.1,3.8,2.7,19.8,5.3,8.8,1.0,0.4,3.2
64,Neemias Queta,BOS,5.1,7.8,1.6,2.2,0.0,11.8,9.5,1.5,0.7,1.5,1.3
65,Isaiah Hartenstein,OKC,4.3,6.8,1.9,2.5,0.0,10.5,10.4,3.3,1.0,1.0,1.5
66,Paolo Banchero,ORL,9.0,20.1,6.2,8.0,1.5,25.8,8.6,4.4,0.8,1.0,2.7
67,Andrew Wiggins,MIA,6.3,13.0,2.0,2.7,2.1,16.6,5.1,3.1,1.3,1.0,1.6
68,Walker Kessler,UTA,4.4,6.8,2.1,3.0,0.7,11.7,10.2,1.3,0.5,2.4,1.7
69,Bam Adebayo,MIA,7.0,15.3,3.2,4.0,1.3,18.5,9.8,3.3,1.1,0.6,2.1
70,Darius Garland,CLE,6.8,15.0,2.8,3.3,2.5,18.9,2.8,7.7,1.0,0.1,2.8
71,Mark Williams,PHO,5.7,9.4,2.7,3.5,0.0,14.1,9.9,2.0,0.8,1.2,1.4
72,Brandon Ingram,TOR,8.4,18.0,4.2,4.9,1.8,22.7,4.9,4.2,0.7,0.6,2.5
73,Peyton Watson,DEN,4.9,9.6,1.9,2.4,1.9,13.5,5.5,2.0,1.0,1.3,1.3
74,OG Anunoby,NY,5.8,12.5,2.1,2.5,2.0,15.7,4.2,2.1,1.5,1.0,1.9
75,LeBron James,LAL,7.4,14.7,4.4,6.0,1.9,21.1,5.1,5.5,1.2,0.5,3.5
76,Rudy Gobert,MIN,4.3,6.5,2.5,3.8,0.0,11.2,10.9,1.3,0.6,1.8,1.2
77,P.J. Washington,DAL,5.3,11.3,1.9,2.7,2.0,14.5,7.0,2.1,1.0,1.5,1.7
78,Reed Sheppard,HOU,4.8,10.2,1.4,1.7,3.1,14.0,2.7,3.7,1.5,0.4,1.6
79,Stephon Castle,SA,6.3,12.7,4.8,6.2,1.5,18.8,4.6,6.4,1.2,0.3,2.9
80,Pascal Siakam,IND,9.3,19.8,4.0,5.9,1.9,24.6,7.7,4.0,1.3,0.4,2.0
81,Myles Turner,MIL,4.6,10.5,1.4,1.8,2.3,12.8,6.7,1.5,0.7,2.0,1.6
82,Nicolas Claxton,BKN,5.3,9.7,3.1,4.4,0.0,13.7,8.1,4.0,1.0,1.5,1.6
83,Kyrie Irving,DAL,7.4,15.6,2.9,3.2,2.4,20.0,4.0,4.0,1.0,0.3,1.9
84,Keegan Murray,SAC,6.0,13.5,2.1,2.5,1.4,15.6,6.5,1.7,1.2,1.1,0.9
85,Nickeil Alexander-Walker,ATL,6.4,14.8,2.1,2.5,3.2,18.0,3.6,3.5,1.2,0.6,1.4
86,Jrue Holiday,POR,4.9,10.9,1.1,1.2,2.1,12.9,5.1,5.1,1.1,0.7,1.7
87,Anthony Black,ORL,6.3,13.3,3.0,3.8,1.7,17.2,4.3,4.4,1.4,0.6,2.5
88,Nikola Vucevic,CHI,6.8,14.0,1.4,1.7,1.9,16.7,9.5,3.0,0.8,0.3,1.5
89,Ryan Rollins,MIL,6.0,12.8,2.0,2.5,2.6,16.6,3.7,4.9,1.3,0.3,2.1
90,Zion Williamson,NO,8.2,15.0,7.2,9.4,0.1,23.8,6.1,3.7,1.0,0.6,2.6
91,VJ Edgecombe,PHI,6.2,14.7,2.2,2.7,2.4,17.0,5.1,4.2,1.5,0.5,1.5
92,Kyshawn George,WAS,6.4,13.6,1.7,2.3,2.3,16.7,5.1,4.3,0.9,0.8,1.7
93,Jabari Smith Jr.,HOU,6.0,13.1,2.2,2.7,2.4,16.6,6.7,1.5,0.9,0.8,1.2
94,Ryan Kalkbrenner,CHA,4.0,6.1,1.0,1.4,0.0,9.1,6.9,0.8,0.8,1.7,0.8
95,Jayson Tatum,BOS,6.7,14.5,3.9,4.7,2.4,19.6,6.1,4.0,0.8,0.4,2.0
96,Kelly Oubre Jr.,PHI,6.3,13.5,2.8,3.5,1.7,17.0,6.0,1.8,1.4,0.7,1.4
97,Jaylon Tyson,CLE,5.3,10.5,1.1,1.5,1.9,13.7,5.5,2.4,1.2,0.6,1.3
98,Santi Aldama,MEM,5.8,12.1,2.2,2.9,2.0,15.8,6.8,2.9,0.8,0.7,1.2
99,Miles Bridges,CHA,6.9,15.8,2.6,3.0,2.3,18.5,6.4,3.2,0.5,0.8,1.8
100,Matas Buzelis,CHI,5.3,10.8,1.9,2.4,1.6,14.0,4.8,1.6,0.9,1.4,1.9
101,Wendell Carter Jr.,ORL,4.4,8.2,2.3,3.0,1.3,12.5,7.8,2.1,0.8,0.8,1.3
102,Jaden McDaniels,MIN,5.3,10.3,1.8,2.2,1.3,13.6,5.3,2.8,0.9,0.8,1.3
103,Paul George,PHI,5.6,13.0,2.4,2.8,2.5,16.2,4.3,3.3,1.2,0.4,1.8
104,Derik Queen,NO,5.4,11.0,3.5,4.5,0.2,14.4,6.8,4.9,1.0,0.8,2.1
105,Shaedon Sharpe,POR,7.8,17.5,2.8,3.6,2.2,20.6,4.8,3.0,1.4,0.3,2.2
106,Herbert Jones,NO,3.7,8.1,1.8,2.1,1.3,10.5,4.0,3.2,1.6,0.6,1.4
107,Naz Reid,MIN,5.5,11.8,1.5,2.0,2.3,14.7,6.1,1.9,1.1,0.7,1.5
108,Aaron Gordon,DEN,5.7,10.6,3.0,3.8,1.7,16.1,6.2,1.8,0.7,0.5,1.5
109,Cam Spencer,MEM,4.3,8.5,1.6,1.9,2.7,12.9,2.6,3.3,1.2,0.1,0.9
110,Jalen Green,PHO,7.8,18.5,3.7,4.6,2.9,22.2,5.3,3.8,0.9,0.4,2.6
111,Jordan Poole,NO,6.0,14.5,3.0,3.3,3.1,18.0,2.7,4.0,0.9,0.3,2.6
112,Royce O'Neale,PHO,4.0,8.9,0.3,0.5,2.7,11.0,5.8,3.1,1.0,0.6,1.1
113,Ja Morant,MEM,6.5,16.0,5.1,6.0,1.0,19.0,4.2,8.4,0.8,0.3,3.5
114,Andrew Nembhard,IND,5.6,13.0,3.9,4.3,1.8,17.0,3.1,6.4,0.5,0.2,1.9
115,Grayson Allen,PHO,4.4,10.0,1.8,2.1,2.8,13.4,3.9,2.9,1.0,0.5,1.3
116,John Collins,LAC,5.0,9.4,2.2,2.7,1.2,13.3,5.1,0.9,1.0,1.0,1.5
117,Deandre Ayton,LAL,6.0,9.8,0.9,1.3,0.1,12.9,8.3,1.0,0.8,0.9,1.4
118,Brandon Miller,CHA,6.6,15.4,2.1,2.5,2.8,18.1,4.4,2.7,0.9,0.6,2.0
119,Sandro Mamukelashvili,TOR,4.5,8.8,1.4,1.8,1.6,12.0,6.7,2.0,1.0,0.6,0.9
120,Dillon Brooks,PHO,7.0,16.1,3.5,4.2,2.2,19.8,3.6,2.0,1.3,0.2,1.1
121,Jarrett Allen,CLE,5.0,8.8,2.3,3.2,0.0,12.3,7.8,2.0,1.0,0.9,1.2
122,Naji Marshall,DAL,5.3,10.8,2.5,3.0,1.0,14.1,5.8,3.4,1.0,0.2,1.8
123,Jusuf Nurkic,UTA,4.9,9.5,1.3,2.0,0.5,11.7,9.5,4.0,1.0,0.5,2.4
124,CJ McCollum,WAS,6.5,14.8,1.9,2.3,2.5,17.4,3.5,4.8,0.8,0.5,1.5
125,Tre Jones,CHI,3.9,7.6,1.4,1.7,0.9,10.1,3.7,6.6,1.0,0.2,1.4
126,Ajay Mitchell,OKC,5.0,11.0,1.8,2.1,1.3,13.2,3.8,3.5,1.5,0.2,1.4
127,Draymond Green,GS,3.3,7.2,1.3,1.8,1.1,8.9,6.6,5.8,1.0,0.8,2.5
128,Daniel Gafford,DAL,4.2,6.2,1.7,2.5,0.0,10.1,6.6,1.3,0.6,1.5,0.9
129,Brandin Podziemski,GS,4.7,10.5,2.0,2.7,2.0,13.4,5.8,4.0,1.2,0.2,1.4
130,T.J. McConnell,IND,4.9,9.3,0.9,1.2,0.3,11.0,3.2,5.7,1.4,0.2,1.0
131,Dejounte Murray,NO,6.1,14.1,2.2,2.8,1.6,16.1,4.4,5.3,1.3,0.3,2.2
132,Devin Vassell,SA,5.4,12.3,1.7,1.9,2.6,15.1,3.4,2.8,1.0,0.4,1.3
133,Dyson Daniels,ATL,4.8,10.0,1.2,2.0,0.3,11.2,6.3,4.0,2.0,0.6,2.1
134,Donovan Clingan,POR,4.0,7.7,1.6,2.5,1.1,10.8,10.4,1.8,0.4,1.3,1.7
135,Dylan Harper,SA,5.0,10.7,3.0,3.7,1.4,14.4,3.2,4.1,1.2,0.4,1.8
136,Isaiah Stewart,DET,3.8,7.4,1.3,1.8,1.0,10.0,5.5,1.2,0.4,1.9,1.0
137,Bobby Portis,MIL,5.6,11.4,1.2,1.5,1.2,13.6,7.7,1.6,0.8,0.5,1.1
138,Cason Wallace,OKC,3.6,7.5,0.5,0.6,1.4,9.1,3.4,2.4,1.6,0.6,0.8
139,Davion Mitchell,MIA,3.5,7.5,0.8,1.1,1.1,8.9,2.5,7.8,1.4,0.2,2.0
140,Robert Williams III,POR,2.5,3.9,0.8,1.0,0.0,5.9,5.9,1.0,0.8,1.5,0.9
141,Bilal Coulibaly,WAS,3.8,9.0,2.3,3.0,1.0,10.8,5.2,2.7,1.4,1.0,1.9
142,Tari Eason,HOU,4.7,9.4,1.3,1.8,1.5,12.1,5.8,1.4,1.0,0.7,1.1
143,Cameron Johnson,DEN,5.1,11.1,2.3,2.7,2.0,14.4,4.1,2.6,0.8,0.4,1.3
144,Moussa Diabate,CHA,3.6,5.9,1.5,2.5,0.0,8.8,9.2,1.5,0.9,1.0,1.2
145,Obi Toppin,IND,5.1,10.0,1.3,1.7,1.7,13.1,5.0,2.0,0.7,0.6,1.1
146,Jaime Jaquez Jr.,MIA,6.3,12.6,2.5,3.2,0.7,15.8,5.2,3.6,1.0,0.2,2.1
147,Tobias Harris,DET,5.1,10.6,2.0,2.3,1.1,13.2,4.9,2.5,0.9,0.3,1.1
148,Maxime Raynaud,SAC,4.0,7.4,1.8,2.2,1.0,10.7,6.8,1.7,0.5,0.7,1.0
149,Jakob Poeltl,TOR,4.0,6.2,1.2,1.9,0.0,9.3,8.3,2.2,0.8,0.8,1.5
150,Julian Champagnie,SA,3.3,7.7,1.2,1.4,2.4,10.3,4.8,1.0,1.0,0.6,1.1
151,Al Horford,GS,3.1,6.6,0.5,0.5,1.7,8.2,5.9,2.2,0.6,0.9,0.7
152,Keon Ellis,SAC,2.7,6.0,0.8,1.0,1.7,8.0,2.7,1.7,1.4,0.8,0.9
153,Ausar Thompson,DET,4.6,9.2,2.0,3.2,0.4,11.5,5.5,2.1,1.5,1.0,1.3
154,Donte DiVincenzo,MIN,4.6,11.2,1.0,1.2,3.0,13.1,3.7,3.1,1.0,0.4,1.5
155,Jerami Grant,POR,4.9,10.8,3.2,3.9,1.8,14.7,3.4,2.1,0.7,0.7,1.5
156,Miles McBride,NY,4.5,10.5,0.9,1.1,2.7,12.7,2.6,3.0,1.0,0.2,0.7
157,Kris Dunn,LAC,2.9,6.3,1.0,1.4,1.0,7.7,3.7,3.4,1.7,0.5,1.4
158,Sam Merrill,CLE,4.0,9.3,0.6,0.7,3.2,11.8,3.2,2.5,0.8,0.2,0.6
159,Noah Clowney,BKN,4.2,11.7,3.3,4.0,2.0,13.8,4.5,1.9,0.7,0.9,1.4
160,Christian Braun,DEN,4.8,9.7,2.1,2.5,1.0,12.7,3.8,2.2,1.0,0.5,1.0
161,Mitchell Robinson,NY,2.3,3.8,0.8,1.3,0.0,5.5,7.6,0.7,1.1,1.1,0.7
162,Jaylen Wells,MEM,4.5,10.4,2.5,3.1,2.2,13.6,3.9,2.0,1.2,0.2,1.0
163,Scoot Henderson,POR,5.0,11.7,2.8,3.5,1.7,14.4,3.3,5.7,1.1,0.2,3.3
164,Brandon Williams,DAL,4.6,10.4,3.9,4.8,0.8,13.9,2.7,3.8,1.3,0.2,1.8
165,Bennedict Mathurin,IND,5.4,13.0,3.8,4.3,2.1,16.6,5.1,2.2,0.6,0.2,2.0
166,Russell Westbrook,SAC,5.6,13.0,1.8,2.8,1.8,14.8,6.1,5.1,1.3,0.2,3.3
167,Luke Kornet,SA,3.4,5.6,1.0,1.3,0.0,7.7,5.1,1.6,0.3,1.5,0.7
168,Kentavious Caldwell-Pope,MEM,3.1,7.0,1.1,1.3,1.8,9.2,2.2,2.0,1.2,0.5,0.9
169,De'Andre Hunter,CLE,4.6,10.4,2.7,3.1,2.1,14.1,3.4,1.3,0.9,0.2,1.2
170,Cedric Coward,MEM,4.7,10.6,2.0,2.4,1.5,13.0,5.2,3.0,0.8,0.3,1.8
171,Toumani Camara,POR,4.5,10.0,1.4,1.9,1.9,12.2,4.8,2.5,1.0,0.4,1.6
172,Rui Hachimura,LAL,5.1,10.0,1.5,2.0,1.6,13.2,4.7,1.3,0.7,0.4,0.8
173,Terance Mann,BKN,3.6,7.9,1.1,1.4,1.1,9.5,3.9,3.6,1.1,0.3,0.8
174,Dennis Schroder,SAC,4.1,9.7,2.0,2.4,1.6,11.7,2.4,5.2,1.0,0.2,1.6
175,Zach LaVine,SAC,6.3,13.5,2.7,3.3,2.5,17.8,2.3,2.2,0.5,0.2,2.2
176,Egor Demin,BKN,4.1,10.5,1.0,1.2,2.4,11.7,3.5,4.0,0.8,0.5,2.0
177,Cam Thomas,BKN,7.0,15.8,4.0,4.7,2.1,20.0,2.8,2.7,0.4,0.1,1.8
178,Marvin Bagley III,WAS,5.2,9.1,2.1,2.8,0.2,12.7,7.0,1.2,0.5,0.7,1.3
179,Alex Caruso,OKC,2.5,5.4,0.7,0.9,1.2,6.9,2.7,2.4,1.3,0.6,0.9
180,Scotty Pippen Jr.,MEM,3.6,7.4,1.5,2.1,1.1,9.7,3.0,4.1,1.3,0.4,1.8
181,Collin Sexton,CHA,4.8,10.3,3.1,3.6,1.5,14.3,1.8,4.3,0.5,0.1,1.9
182,Harrison Barnes,SA,4.5,9.0,2.0,2.5,1.9,13.0,3.5,1.5,0.6,0.2,0.7
183,Jalen Smith,CHI,4.0,8.5,1.4,1.8,1.3,10.6,7.7,1.2,0.3,0.8,0.8
184,Ty Jerome,MEM,4.0,8.1,1.6,1.9,1.4,11.1,2.2,3.0,1.0,0.0,1.2
185,Tim Hardaway Jr.,DEN,4.7,10.6,2.0,2.3,3.0,14.3,3.2,1.9,0.5,0.1,0.8
186,Keldon Johnson,SA,5.2,10.1,2.0,2.7,1.5,13.9,5.1,1.4,0.7,0.3,1.0
187,Marcus Smart,LAL,3.1,8.0,1.7,2.1,1.3,9.2,2.0,3.2,1.8,0.2,1.9
188,RJ Barrett,TOR,6.9,14.5,3.1,4.4,1.6,18.5,5.3,3.7,0.6,0.3,2.3
189,Kyle Filipowski,UTA,4.1,8.3,1.6,2.1,1.1,11.0,6.3,2.0,0.7,0.3,1.5
190,Jay Huff,IND,2.9,6.8,0.8,1.1,1.3,7.7,3.5,1.1,0.5,1.8,0.7
191,Duncan Robinson,DET,4.2,9.6,0.9,1.0,2.7,12.1,2.4,2.6,0.6,0.2,1.3
192,Max Christie,DAL,4.0,8.5,1.8,2.2,2.2,12.0,2.5,2.3,0.5,0.3,1.1
193,Jordan Goodwin,PHO,3.3,7.3,0.7,1.0,1.0,8.3,5.1,2.7,1.1,0.4,1.1
194,Nikola Jovic,MIA,3.5,8.0,1.3,1.7,1.8,10.0,5.1,2.7,0.8,0.3,1.2
195,Will Richard,GS,3.5,6.9,1.0,1.2,1.4,9.4,3.2,2.2,1.1,0.1,1.0
196,Andre Drummond,PHI,3.6,6.6,1.2,1.9,0.0,8.3,9.4,0.7,1.0,0.6,1.3
197,Aaron Nesmith,IND,5.0,11.6,1.6,2.0,2.5,14.2,4.1,1.5,0.5,0.4,0.9
198,Moritz Wagner,ORL,4.4,7.4,2.3,2.9,0.6,11.7,4.6,1.3,0.6,0.3,1.4
199,Drew Eubanks,SAC,3.0,5.0,1.3,1.8,0.1,7.3,6.1,1.3,0.4,1.1,1.1
200,Danny Wolf,BKN,3.5,7.8,1.6,1.9,1.5,10.0,6.7,2.1,0.5,0.4,2.2
201,Josh Okogie,HOU,2.7,5.5,2.1,2.8,1.5,8.8,3.9,1.4,1.1,0.5,1.0
202,Malik Monk,SAC,4.3,9.5,1.7,2.0,1.5,11.7,2.4,2.8,0.8,0.4,1.6
203,Lonzo Ball,CLE,2.4,6.6,0.6,0.7,1.8,7.3,3.2,4.4,1.0,0.3,1.1
204,Ayo Dosunmu,CHI,3.9,7.9,1.0,1.2,1.2,10.0,2.5,3.0,0.8,0.4,1.2
205,Brook Lopez,LAC,2.9,6.3,0.8,1.0,1.6,8.1,3.0,1.0,0.3,1.3,0.8
206,Dru Smith,MIA,2.5,5.6,1.0,1.2,1.1,7.0,2.3,2.3,1.6,0.4,1.0
207,Isaiah Jackson,IND,3.2,5.6,1.5,2.1,0.0,7.9,5.3,1.1,0.6,1.1,0.9
208,Jake LaRavia,LAL,3.1,6.5,1.9,2.5,1.3,9.3,3.9,2.4,1.0,0.4,1.5
209,Nicolas Batum,LAC,1.8,4.1,0.3,0.4,1.6,5.6,3.9,1.8,0.8,0.6,0.6
210,Vit Krejci,ATL,3.0,6.0,0.5,0.7,2.7,9.2,2.8,2.0,0.5,0.3,1.0
211,Jose Alvarado,NO,3.4,7.6,0.9,1.1,1.8,9.4,2.5,3.5,0.9,0.3,1.2
212,Kevin Huerter,CHI,3.8,8.9,0.5,0.7,1.9,10.2,3.3,2.5,0.8,0.4,0.9
213,Nae'Qwan Tomlin,CLE,3.3,7.0,1.5,1.8,0.2,8.3,5.4,0.5,0.8,0.8,0.5
214,De'Anthony Melton,GS,2.6,6.6,1.1,1.4,1.2,7.4,2.5,2.1,1.6,0.5,1.0
215,Jarace Walker,IND,3.0,7.5,0.9,1.1,1.6,8.5,4.8,1.7,0.9,0.6,1.6
216,Jock Landale,MEM,3.6,6.8,1.5,2.0,0.8,9.5,4.9,1.9,0.6,0.6,1.0
217,Carlton Carrington,WAS,3.6,9.1,1.0,1.2,1.6,9.8,3.9,4.5,0.7,0.3,1.6
218,Svi Mykhailiuk,UTA,4.0,8.7,0.7,0.9,2.3,11.0,2.9,2.3,0.6,0.2,1.3
219,Mouhamed Gueye,ATL,2.3,4.8,1.1,1.4,0.7,6.3,4.6,0.9,0.7,1.0,0.5
220,Zach Collins,CHI,3.4,6.9,1.4,1.8,0.7,8.9,5.0,2.3,0.5,0.6,1.5
221,Matisse Thybulle,POR,2.0,4.7,0.3,0.5,1.2,5.4,2.2,1.4,1.7,0.7,0.6
222,Ryan Dunn,PHO,3.5,7.7,0.3,0.6,1.4,8.7,4.7,1.0,0.9,0.7,0.7
223,Ziaire Williams,BKN,2.9,7.0,1.8,2.0,1.4,8.9,3.7,1.2,1.0,0.3,1.0
224,Chris Paul,LAC,2.4,5.6,0.7,0.8,1.2,6.6,2.8,5.3,0.9,0.2,1.1
225,Anfernee Simons,BOS,4.5,10.2,1.7,1.9,2.3,13.0,1.9,2.8,0.4,0.1,1.4
226,Spencer Jones,DEN,4.0,7.8,0.7,0.9,1.7,10.3,1.3,1.1,1.1,0.2,1.1
227,Saddiq Bey,NO,5.3,12.5,2.1,2.6,1.5,14.1,5.4,1.2,0.8,0.2,0.7
228,Taurean Prince,MIL,3.1,6.9,0.6,0.7,1.8,8.6,3.3,1.8,0.9,0.3,1.0
229,Justin Champagnie,WAS,3.4,7.3,0.7,1.1,1.0,8.6,6.4,0.9,0.9,0.6,0.8
230,Quinten Post,GS,3.6,8.1,0.6,0.7,2.2,10.0,4.4,1.6,0.5,0.5,1.0
231,Moses Moody,GS,3.1,7.2,1.5,1.8,2.0,9.6,2.7,1.1,0.7,0.6,0.7
232,Cam Whitmore,WAS,4.6,10.3,1.5,2.2,2.0,12.8,4.9,1.1,0.7,0.4,1.1
233,Jonas Valanciunas,DEN,3.4,6.2,1.4,1.7,0.2,8.4,6.2,1.5,0.3,0.7,1.1
234,Daniss Jenkins,DET,3.0,6.1,1.1,1.5,1.1,8.2,3.1,2.9,1.2,0.1,1.6
235,Quentin Grimes,PHI,3.5,8.4,1.8,2.1,1.5,10.3,2.6,2.5,0.7,0.3,1.0
236,Max Strus,CLE,3.4,7.9,0.8,0.9,2.0,9.5,4.0,3.2,0.7,0.3,1.2
