,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
24,Derrick White,BOS,6.0,15.5,2.6,2.9,2.9,17.6,4.6,5.4,1.3,1.5,1.8
25,Deni Avdija,POR,7.9,16.9,7.9,9.8,2.3,26.0,7.1,6.9,0.8,0.6,3.9
26,Anthony Davis,DAL,8.5,16.7,3.0,4.1,0.5,20.4,11.1,2.8,1.1,1.7,2.1
27,Joel Embiid,PHI,8.3,17.2,7.0,8.1,1.0,24.5,7.3,3.6,0.6,1.1,3.0
28,Jimmy Butler III,GS,6.3,12.1,6.5,7.6,0.8,20.0,5.6,4.9,1.4,0.2,1.6
29,Evan Mobley,CLE,7.0,13.5,2.9,4.6,1.2,18.0,8.8,4.1,1.0,2.0,2.1
30,Kevin Porter Jr.,MIL,5.8,13.0,3.6,4.2,1.7,16.8,5.0,7.4,2.1,0.4,3.3
31,Mikal Bridges,NY,6.3,12.6,0.8,1.1,2.3,15.8,4.5,4.2,1.6,0.9,1.0
32,Zach Edey,MEM,5.6,8.9,2.3,2.9,0.1,13.6,11.1,1.1,0.6,1.9,2.4
33,Alperen Sengun,HOU,8.2,16.2,4.1,6.0,0.6,21.2,9.0,6.4,1.5,1.0,3.3
34,Jalen Brunson,NY,10.0,20.9,5.0,5.9,2.9,27.9,3.2,6.1,0.7,0.1,2.3
35,Josh Giddey,CHI,6.7,14.3,4.1,5.4,1.8,19.3,8.9,8.9,1.0,0.4,3.5
36,Tyler Herro,MIA,8.2,16.5,3.4,3.7,2.2,21.9,4.7,2.7,1.0,0.5,1.5
37,Jaylen Brown,BOS,10.9,22.5,5.8,7.5,2.2,29.7,6.7,4.9,1.0,0.4,3.7
38,LeBron James,LAL,8.3,16.3,4.3,5.8,1.6,22.5,6.0,6.9,1.1,0.7,2.9
39,Onyeka Okongwu,ATL,6.1,12.6,2.2,2.8,2.0,16.3,7.9,3.4,1.2,1.0,2.0
40,Devin Booker,PHO,8.4,18.4,7.0,8.0,1.7,25.4,4.0,6.2,0.9,0.3,3.3
41,Julius Randle,MIN,7.8,15.8,5.4,6.6,1.6,22.6,7.0,5.4,1.1,0.2,2.6
42,LaMelo Ball,CHA,6.8,16.7,2.4,2.7,3.3,19.3,5.1,7.5,1.2,0.3,3.1
43,Amen Thompson,HOU,7.1,13.8,3.8,4.8,0.4,18.4,7.7,5.2,1.4,0.6,2.5
44,Alexandre Sarr,WAS,6.9,13.7,2.4,3.4,0.9,17.1,7.5,2.8,0.8,2.1,1.8
45,Norman Powell,MIA,7.9,16.3,4.7,5.6,3.0,23.5,3.6,2.6,1.2,0.2,1.9
46,Jalen Suggs,ORL,5.3,11.2,2.6,3.0,1.9,15.0,3.7,4.7,1.9,0.5,2.7
47,Nikola Vucevic,CHI,7.0,13.8,1.2,1.5,1.7,16.8,9.1,3.8,0.7,0.6,1.4
48,De'Aaron Fox,SA,7.5,15.7,3.3,4.1,2.1,20.5,4.2,5.9,1.3,0.3,2.4
49,Kon Knueppel,CHA,6.6,13.7,2.5,2.7,3.3,19.0,5.5,3.5,0.7,0.2,2.2
50,Nickeil Alexander-Walker,ATL,6.9,15.7,3.4,3.9,3.1,20.3,3.5,3.5,1.1,0.6,2.0
51,Rudy Gobert,MIN,4.5,6.3,1.9,3.8,0.0,11.0,11.3,1.8,0.7,1.7,1.3
52,Brandon Ingram,TOR,8.1,17.1,3.8,4.6,1.8,21.7,6.0,3.8,0.8,0.8,2.7
53,Jalen Duren,DET,7.0,11.2,3.8,5.3,0.0,17.8,10.8,1.8,0.9,0.9,2.1
54,Franz Wagner,ORL,7.6,15.8,5.5,6.6,1.5,22.2,6.1,3.6,1.1,0.3,1.8
55,DeMar DeRozan,SAC,6.7,13.3,4.7,5.4,0.7,18.9,3.3,3.9,1.4,0.2,1.1
56,Cooper Flagg,DAL,7.2,15.1,3.5,4.4,1.0,18.8,6.4,4.1,1.3,0.8,2.3
57,Jaden McDaniels,MIN,5.7,11.1,2.2,2.7,1.4,15.1,4.6,2.9,1.1,1.0,1.7
58,Kel'el Ware,MIA,4.6,8.5,1.2,1.5,1.2,11.6,9.8,0.6,0.9,1.1,1.0
59,Kyshawn George,WAS,5.6,12.3,2.1,2.7,2.2,15.6,5.8,5.0,1.1,0.9,3.1
60,Jaren Jackson Jr.,MEM,7.0,14.6,3.3,4.2,1.7,18.9,5.7,1.9,0.9,1.5,2.3
61,Jrue Holiday,POR,5.8,12.8,1.4,1.8,2.4,15.4,4.6,7.1,1.3,0.2,2.4
62,Desmond Bane,ORL,6.9,15.3,3.5,3.7,1.7,18.9,4.5,4.5,0.8,0.5,2.2
63,Ryan Rollins,MIL,6.2,13.4,1.5,2.0,2.3,16.1,4.5,5.4,1.5,0.4,2.3
64,Brandon Miller,CHA,7.0,16.8,3.1,3.6,2.9,20.0,4.2,3.4,1.0,1.0,2.6
65,Trae Young,WAS,5.6,13.5,6.3,7.3,1.8,19.3,1.5,8.9,1.0,0.1,2.6
66,Kristaps Porzingis,ATL,5.6,12.4,3.9,4.7,1.8,17.1,5.1,2.7,0.5,1.3,0.9
67,Mark Williams,PHO,4.7,7.2,2.6,3.4,0.0,12.0,8.2,1.0,1.1,1.0,1.1
68,Josh Hart,NY,4.5,9.1,1.4,1.7,1.6,12.0,7.7,5.1,1.2,0.3,2.2
69,Collin Gillespie,PHO,4.7,10.6,1.1,1.3,2.9,13.4,4.1,4.8,1.4,0.3,1.7
70,Naz Reid,MIN,5.5,11.5,1.2,1.5,2.5,14.6,6.2,2.5,0.9,0.9,1.6
71,OG Anunoby,NY,5.3,11.8,3.0,3.7,1.9,15.5,5.5,2.2,1.7,0.7,2.1
72,Bam Adebayo,MIA,6.4,14.2,3.3,4.2,1.5,17.6,9.6,2.8,1.0,0.8,1.8
73,Paul George,PHI,5.4,12.8,2.5,3.0,2.3,15.6,5.3,3.7,1.4,0.5,1.7
74,Andrew Wiggins,MIA,6.1,13.0,1.8,2.2,1.9,15.9,4.9,2.8,1.2,1.0,1.8
75,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
76,Immanuel Quickley,TOR,5.9,13.4,2.7,3.3,2.5,17.0,4.3,6.3,1.2,0.1,1.7
77,Grayson Allen,PHO,5.5,13.0,1.9,2.3,3.3,16.3,2.9,3.8,1.6,0.3,1.6
78,Ivica Zubac,LAC,6.3,10.6,2.2,2.9,0.0,14.8,11.1,2.3,0.4,0.9,1.9
79,Ja Morant,MEM,6.6,16.1,5.3,5.9,1.0,19.5,3.3,8.1,1.0,0.3,3.6
80,Jalen Williams,OKC,6.6,14.0,2.9,3.5,0.8,16.8,4.8,5.6,1.3,0.4,2.0
81,Deandre Ayton,LAL,6.3,9.2,1.1,1.7,0.0,13.7,8.7,0.8,0.7,1.0,1.5
82,Tre Jones,CHI,4.4,7.9,3.1,3.6,0.6,12.4,3.0,5.8,1.4,0.2,1.4
83,Keegan Murray,SAC,5.8,13.6,1.6,2.0,1.3,14.6,6.2,1.5,1.2,1.6,1.2
84,Zion Williamson,NO,8.2,14.1,5.6,8.1,0.0,22.0,5.9,3.4,1.2,0.6,2.3
85,Donte DiVincenzo,MIN,4.4,10.7,1.2,1.6,3.0,13.2,4.6,4.2,1.3,0.5,1.4
86,VJ Edgecombe,PHI,5.8,13.6,1.8,2.4,2.2,15.6,5.4,4.2,1.5,0.5,1.9
87,Domantas Sabonis,SAC,6.2,11.7,3.3,4.4,0.3,16.0,11.7,3.8,1.0,0.2,2.8
88,Matas Buzelis,CHI,5.4,11.2,2.3,3.0,1.8,14.9,5.1,1.9,0.7,1.4,1.7
89,Jarrett Allen,CLE,5.2,8.8,3.1,4.0,0.0,13.5,7.9,2.0,1.0,0.8,1.5
90,Pascal Siakam,IND,8.9,18.5,4.0,6.0,1.9,23.8,6.9,4.0,1.1,0.4,2.2
91,Payton Pritchard,BOS,6.3,14.0,1.7,1.9,2.5,16.8,4.4,5.3,0.8,0.1,1.1
92,Nicolas Claxton,BKN,5.2,8.9,2.4,3.7,0.1,12.8,7.5,4.0,0.7,1.4,1.4
93,Derik Queen,NO,4.8,9.8,2.6,3.3,0.2,12.4,7.4,4.4,1.1,0.9,2.5
94,Jerami Grant,POR,5.7,13.3,5.4,6.4,2.3,19.2,3.7,2.5,0.7,0.7,2.2
95,Dyson Daniels,ATL,5.1,10.3,1.1,1.8,0.2,11.6,6.7,6.2,1.8,0.4,2.1
96,Miles Bridges,CHA,6.6,15.0,3.2,3.8,2.2,18.7,6.3,3.5,0.5,0.5,1.4
97,Donovan Clingan,POR,4.3,8.1,1.7,2.5,0.9,11.3,10.9,1.9,0.5,1.2,1.0
98,Peyton Watson,DEN,5.2,10.2,2.6,3.5,1.5,14.5,5.1,1.9,1.1,1.1,1.7
99,Ajay Mitchell,OKC,5.2,10.6,2.7,3.0,1.1,14.1,3.5,3.7,1.4,0.3,1.6
100,Neemias Queta,BOS,4.3,6.6,1.6,2.4,0.0,10.3,8.2,1.4,0.9,1.3,1.0
101,Zach LaVine,SAC,6.9,14.1,3.0,3.5,2.7,19.5,2.8,2.3,0.7,0.3,2.0
102,Darius Garland,CLE,6.5,14.5,2.6,3.0,2.3,18.0,2.5,6.9,0.8,0.1,2.8
103,John Collins,LAC,5.1,9.2,1.6,2.0,1.4,13.2,4.9,0.8,0.9,0.9,1.4
104,Paolo Banchero,ORL,7.1,15.6,5.8,7.6,1.0,21.0,8.7,5.0,0.7,0.7,2.9
105,Russell Westbrook,SAC,5.7,13.1,2.0,2.9,2.0,15.5,6.1,6.8,1.4,0.2,3.3
106,Jaylon Tyson,CLE,5.2,10.1,1.2,1.6,2.0,13.6,5.5,2.2,1.0,0.5,1.5
107,Andrew Nembhard,IND,6.2,13.8,3.4,4.2,1.9,17.7,2.8,7.3,0.9,0.1,2.4
108,Ryan Kalkbrenner,CHA,3.7,4.8,1.3,1.8,0.0,8.7,6.3,0.7,0.6,1.5,1.1
109,Cam Spencer,MEM,3.9,8.1,1.9,2.0,2.3,12.0,2.7,5.5,0.7,0.1,1.5
110,Myles Turner,MIL,4.0,9.5,2.0,2.7,2.2,12.3,5.4,1.6,0.6,1.6,1.0
111,Jusuf Nurkic,UTA,4.5,8.9,1.5,2.7,0.6,11.1,10.2,4.8,1.3,0.5,2.4
112,Luke Kornet,SA,3.2,4.9,1.8,2.2,0.0,8.2,6.8,2.0,0.4,1.3,0.5
113,P.J. Washington,DAL,5.4,12.0,2.3,3.4,1.3,14.5,7.3,1.9,1.1,1.4,2.1
114,Aaron Gordon,DEN,6.0,11.9,3.7,4.7,1.8,17.7,6.2,2.5,0.7,0.1,1.0
115,Jay Huff,IND,3.1,6.6,0.9,1.0,1.4,8.4,3.7,1.3,0.5,2.0,0.8
116,Isaiah Stewart,DET,3.9,7.3,1.5,2.0,0.9,10.2,5.6,1.2,0.3,1.9,1.2
117,Shaedon Sharpe,POR,8.2,18.1,3.3,4.3,2.1,21.9,4.6,2.7,1.5,0.1,3.1
118,Kelly Oubre Jr.,PHI,5.4,11.0,2.0,2.6,1.9,14.6,4.5,1.4,1.1,0.8,1.4
119,Quentin Grimes,PHI,4.3,9.9,2.9,3.3,2.0,13.5,3.9,3.7,1.0,0.4,2.0
120,Reed Sheppard,HOU,4.8,10.9,0.9,1.2,2.5,13.1,2.5,3.1,1.4,0.5,1.2
121,Ayo Dosunmu,CHI,5.3,10.4,1.9,2.2,1.9,14.4,2.7,3.6,0.7,0.3,1.1
122,Wendell Carter Jr.,ORL,4.3,8.5,2.4,3.1,1.2,12.3,7.6,2.2,0.7,0.7,1.3
123,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
124,Cedric Coward,MEM,5.1,10.7,2.3,2.7,1.6,14.0,6.4,2.9,0.6,0.4,1.7
125,Tari Eason,HOU,4.5,9.4,0.7,1.1,2.1,11.7,6.1,1.6,1.3,0.6,1.7
126,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
127,Naji Marshall,DAL,5.3,9.7,3.0,3.7,0.9,14.5,4.7,3.0,1.1,0.1,1.4
128,Anthony Black,ORL,5.6,12.3,2.8,3.8,1.6,15.6,4.0,4.0,1.3,0.7,2.4
129,Santi Aldama,MEM,5.3,11.1,1.8,2.6,1.6,14.0,6.7,3.0,0.9,0.7,1.3
130,Jabari Smith Jr.,HOU,5.5,12.9,2.0,2.7,2.2,15.3,6.9,1.9,0.7,0.9,1.3
131,Royce O'Neale,PHO,3.6,8.3,0.3,0.4,2.9,10.3,5.0,2.9,1.2,0.3,1.6
132,Sam Merrill,CLE,4.5,9.6,1.3,1.4,3.5,13.8,2.4,2.3,0.7,0.1,0.9
133,Julian Champagnie,SA,3.8,8.8,1.6,1.9,2.6,11.7,6.2,1.5,0.9,0.4,1.0
134,Robert Williams III,POR,2.6,3.6,0.6,0.8,0.1,6.0,6.3,1.0,0.6,1.3,0.6
135,Dillon Brooks,PHO,7.4,17.0,3.0,3.5,2.4,20.2,3.5,1.7,1.1,0.1,1.9
136,Daniel Gafford,DAL,3.0,4.8,1.8,2.3,0.0,7.8,6.5,0.8,0.8,1.3,1.3
137,Saddiq Bey,NO,5.5,12.1,3.1,3.8,1.7,15.7,5.6,2.3,0.9,0.1,0.6
138,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
139,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
140,Coby White,CHI,6.1,13.4,4.0,5.1,2.5,18.7,3.6,4.6,0.7,0.1,3.0
141,Collin Sexton,CHA,5.1,10.3,3.5,4.0,1.3,14.9,2.0,4.0,0.8,0.1,2.2
142,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
143,Stephon Castle,SA,5.6,12.5,4.5,6.3,1.1,16.9,5.0,7.1,1.3,0.3,3.5
144,CJ McCollum,ATL,6.8,15.1,2.4,3.1,2.5,18.5,3.4,3.6,0.7,0.3,1.6
145,Draymond Green,GS,3.2,7.4,0.9,1.3,1.5,8.7,5.8,5.2,0.9,0.7,2.8
146,Toumani Camara,POR,4.6,10.7,1.3,1.8,2.5,13.0,5.1,2.7,1.0,0.5,2.0
147,Max Christie,DAL,4.4,9.1,1.6,1.9,2.6,13.0,3.5,2.2,0.5,0.3,1.1
148,Sandro Mamukelashvili,TOR,4.3,8.0,1.3,1.7,1.3,11.2,5.1,2.0,0.7,0.6,0.8
149,Miles McBride,NY,4.5,10.3,1.0,1.2,3.0,13.1,2.6,2.8,0.8,0.2,0.8
150,Keldon Johnson,SA,5.1,9.1,2.1,2.6,1.2,13.4,6.0,1.3,0.7,0.1,0.9
151,Goga Bitadze,ORL,2.5,3.6,1.0,1.3,0.1,6.0,5.2,1.3,0.8,1.2,0.6
152,Jaime Jaquez Jr.,MIA,6.2,12.0,2.5,3.3,0.5,15.4,5.2,4.7,0.8,0.2,2.2
153,Ausar Thompson,DET,4.4,8.7,1.9,3.3,0.1,10.9,6.0,2.6,1.6,0.8,1.5
154,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
155,Marcus Smart,LAL,3.3,8.0,1.8,2.1,1.7,10.0,3.0,2.9,1.4,0.3,1.7
156,RJ Barrett,TOR,7.2,14.5,3.0,4.5,1.8,19.2,5.1,3.6,0.8,0.2,1.6
157,T.J. McConnell,IND,4.5,8.4,0.4,0.4,0.3,9.6,2.2,4.9,1.2,0.2,1.2
158,Brandin Podziemski,GS,4.3,9.4,1.7,2.3,1.8,12.2,4.4,3.4,1.1,0.2,1.4
159,Davion Mitchell,MIA,3.6,7.6,0.7,1.1,1.2,9.0,2.6,7.2,1.2,0.1,1.7
160,Al Horford,GS,2.4,6.2,0.4,0.4,1.5,6.8,5.0,2.0,0.8,1.0,1.0
161,Cason Wallace,OKC,2.8,6.7,0.5,0.7,1.4,7.4,3.1,2.1,2.1,0.2,0.9
162,Tobias Harris,DET,4.9,10.7,2.2,2.6,1.3,13.3,4.5,2.4,0.8,0.3,1.1
163,Bilal Coulibaly,WAS,3.3,8.4,2.6,3.4,1.0,10.1,4.7,2.5,1.4,0.9,1.6
164,Bobby Portis,MIL,5.2,10.8,0.7,0.9,2.0,13.1,6.5,1.5,0.5,0.2,1.0
165,Kris Dunn,LAC,3.0,6.1,0.9,1.1,1.1,7.9,2.9,3.2,1.5,0.2,1.3
166,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
167,Kevin Huerter,CHI,4.3,9.4,1.0,1.3,1.6,11.3,3.6,2.6,0.8,0.6,1.2
168,Moses Moody,GS,3.6,8.4,1.3,1.6,2.2,10.7,3.0,1.5,1.0,0.6,0.9
169,Jalen Smith,CHI,3.5,7.5,1.2,1.6,1.5,9.6,6.8,1.3,0.4,0.9,0.9
170,De'Anthony Melton,GS,4.1,9.4,1.9,2.4,1.4,11.3,2.7,2.0,1.4,0.6,1.5
171,Noah Clowney,BKN,4.0,10.3,3.0,3.8,2.1,13.1,4.3,1.9,0.8,0.8,1.8
172,Moussa Diabate,CHA,3.0,4.9,1.9,2.9,0.0,8.0,8.2,1.5,0.7,1.0,0.9
173,Mitchell Robinson,NY,2.1,3.1,0.6,1.7,0.0,4.8,9.1,1.1,0.8,1.2,0.7
174,Herbert Jones,NO,3.3,8.6,1.1,1.3,1.3,9.1,3.5,2.4,1.7,0.4,1.3
175,Dylan Cardwell,SAC,2.1,3.7,0.7,1.4,0.0,4.8,6.9,1.1,0.8,1.6,0.7
176,Dominick Barlow,PHI,3.2,5.9,1.3,1.6,0.4,8.2,5.1,1.3,0.9,0.7,0.9
177,Aaron Nesmith,IND,4.4,12.2,2.2,2.7,2.4,13.3,5.2,2.2,0.7,0.6,1.4
178,Jake LaRavia,LAL,3.4,7.3,1.5,2.0,1.2,9.5,4.2,2.0,1.3,0.4,1.1
179,Egor Demin,BKN,3.5,8.6,0.8,1.0,2.4,10.2,3.0,3.4,0.9,0.3,1.7
180,Duncan Robinson,DET,4.0,9.2,1.1,1.6,2.9,12.1,2.8,1.9,0.7,0.4,0.7
181,Tim Hardaway Jr.,DEN,4.5,10.1,2.0,2.2,2.8,13.7,2.4,1.4,0.5,0.1,0.5
182,Jeremiah Fears,NO,5.2,12.1,2.3,2.9,1.0,13.9,3.7,3.1,1.2,0.3,2.3
183,Jock Landale,MEM,4.5,8.6,1.4,2.1,1.2,11.6,6.5,1.7,0.5,0.5,1.0
184,Tre Johnson,WAS,4.6,10.2,1.4,1.6,2.1,12.6,2.8,2.1,0.7,0.3,1.5
185,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
186,Moritz Wagner,ORL,3.3,5.7,2.0,2.0,1.0,9.7,2.3,1.0,0.7,0.0,1.0
187,Jordan Poole,NO,4.5,12.1,3.0,3.5,2.5,14.5,1.8,3.1,0.7,0.3,1.9
188,TyTy Washington Jr.,LAC,3.0,4.5,0.0,0.0,1.0,7.0,0.5,1.5,1.0,0.5,0.0
189,Dennis Schroder,SAC,4.3,10.5,2.7,3.3,1.4,12.8,3.1,5.4,0.8,0.1,1.9
190,Andre Drummond,PHI,2.7,5.5,1.1,1.7,0.5,7.1,9.0,0.8,0.6,0.9,0.9
191,Aaron Wiggins,OKC,3.9,8.7,0.7,0.9,1.8,10.4,3.4,1.7,0.8,0.6,1.1
192,Jordan Goodwin,PHO,3.4,8.3,0.6,0.8,1.5,8.8,4.7,2.3,1.4,0.2,1.0
193,Marvin Bagley III,WAS,4.0,6.4,1.8,2.6,0.2,10.0,5.7,1.5,0.5,0.7,1.2
194,De'Andre Hunter,CLE,4.6,11.0,2.8,3.2,1.7,13.8,4.3,2.1,0.7,0.1,1.7
195,Malik Monk,SAC,4.4,9.9,1.4,1.7,2.0,12.3,2.0,2.5,0.7,0.3,1.4
196,AJ Green,MIL,3.4,7.7,0.6,0.8,3.1,10.5,2.6,2.0,0.6,0.1,0.9
197,Collin Murray-Boyles,TOR,3.2,6.0,0.9,1.4,0.4,7.8,5.1,2.0,0.9,0.7,1.1
198,Anfernee Simons,BOS,4.9,11.3,1.4,1.6,2.6,13.8,2.4,2.4,0.5,0.1,1.2
199,Day'Ron Sharpe,BKN,3.0,5.0,1.7,2.5,0.2,7.8,6.2,2.3,1.0,0.4,1.6
200,Sam Hauser,BOS,3.1,7.5,0.2,0.2,2.7,9.2,3.7,1.4,0.6,0.3,0.6
201,Luguentz Dort,OKC,3.0,7.6,0.6,0.7,1.9,8.4,3.7,1.1,0.9,0.6,0.7
202,Jordan Walsh,BOS,2.2,4.0,0.6,0.8,0.7,5.8,4.5,0.9,0.9,0.5,0.5
203,Rui Hachimura,LAL,4.7,9.4,0.9,1.2,1.7,12.0,3.5,0.8,0.6,0.3,0.8
204,Ziaire Williams,BKN,3.0,7.4,1.9,2.2,1.6,9.5,2.5,0.6,1.1,0.5,1.0
205,Alex Caruso,OKC,2.2,5.3,0.7,0.9,1.0,6.1,2.9,2.1,1.4,0.4,0.8
206,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
207,Bub Carrington,WAS,3.4,8.5,1.0,1.3,2.0,9.8,3.8,4.6,0.6,0.3,2.3
208,Harrison Barnes,SA,3.7,8.5,1.5,1.7,1.8,10.7,3.0,2.1,0.7,0.2,1.0
209,Vit Krejci,ATL,3.2,6.9,0.6,0.8,2.3,9.3,2.1,1.6,0.8,0.3,0.7
210,Kyle Kuzma,MIL,4.7,9.6,2.1,2.9,0.9,12.5,4.6,2.2,0.6,0.5,1.5
211,Brandon Williams,DAL,4.3,9.5,3.1,4.0,0.5,12.2,2.9,3.7,1.1,0.2,2.0
212,Luke Kennard,ATL,2.8,5.2,0.7,0.7,1.6,7.8,2.0,2.2,0.8,0.0,0.8
213,Terance Mann,BKN,2.8,6.2,1.2,1.5,0.8,7.6,3.3,3.7,0.8,0.3,1.1
214,Justin Champagnie,WAS,2.8,5.5,1.0,1.3,0.6,7.1,5.6,1.1,0.8,0.5,0.6
215,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
216,Luka Garza,BOS,2.8,4.7,1.4,1.8,0.7,7.7,4.3,1.0,0.4,0.5,0.4
217,Kyle Filipowski,UTA,3.5,7.5,1.5,2.2,0.8,9.3,6.2,2.0,0.7,0.5,1.3
218,Zaccharie Risacher,ATL,4.3,9.4,0.9,1.5,1.6,11.2,3.3,1.4,0.9,0.5,0.9
219,Khris Middleton,WAS,3.6,8.6,1.6,2.0,0.9,9.8,4.0,3.2,0.8,0.3,1.6
220,Ron Holland II,DET,3.0,7.3,1.6,2.1,0.6,8.3,4.4,1.4,1.4,0.4,1.4
221,Javonte Green,DET,2.5,5.5,1.1,1.5,1.1,7.2,2.7,0.8,1.4,0.4,0.7
222,Brice Sensabaugh,UTA,4.0,9.0,1.8,2.0,1.6,11.5,3.0,1.5,0.7,0.1,1.2
223,Maxime Raynaud,SAC,4.2,7.7,1.2,1.7,0.2,9.7,6.4,1.1,0.4,0.5,0.9
224,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
225,Dru Smith,MIA,2.0,5.0,1.3,1.6,0.7,6.0,2.4,2.5,1.4,0.3,0.9
226,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
227,Kyle Anderson,UTA,3.1,5.9,1.3,2.1,0.1,7.5,3.5,2.9,1.3,0.5,0.9
228,Ryan Dunn,PHO,2.6,5.7,0.5,0.7,0.8,6.4,4.5,1.7,0.9,0.5,1.0
229,Vince Williams Jr.,MEM,2.6,7.5,1.0,1.2,1.3,7.5,4.0,4.6,0.7,0.4,1.9
230,Craig Porter Jr.,CLE,2.0,4.2,0.4,0.6,0.6,4.9,3.6,3.0,0.9,0.6,0.9
231,Ace Bailey,UTA,4.4,9.7,0.7,0.9,1.5,10.9,3.5,1.6,0.7,0.4,1.3
232,Isaiah Joe,OKC,2.9,6.7,1.5,1.7,2.2,9.5,2.5,1.3,0.5,0.2,0.6
233,Kentavious Caldwell-Pope,MEM,2.8,7.0,1.4,1.5,1.2,8.2,2.5,2.9,0.8,0.2,1.2
234,Tristan da Silva,ORL,3.5,8.0,0.8,1.0,1.5,9.4,3.6,1.2,0.8,0.2,0.9
235,Quinten Post,GS,3.0,6.8,0.4,0.5,1.5,8.0,3.9,1.4,0.5,0.5,0.8
